hum,windspeed,temp_c,feels_like_c,casual,registered,year,month,day,dayofweek,season_1,season_2,season_3,season_4,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,holiday_0,holiday_1,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,weathersit_4,total_count
0.34,0.38596491228070173,0.4897959183673469,0.4848,104,291,2012,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,395
0.29,0.3333333333333333,0.4897959183673469,0.4848,128,601,2012,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,729
0.27,0.2982456140350877,0.4897959183673469,0.4848,75,543,2012,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,618
0.27,0.2982456140350877,0.4897959183673469,0.4848,66,428,2012,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,494
0.31,0.19298245614035087,0.44897959183673464,0.4545,48,281,2012,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,329
0.28,0.15789473684210525,0.44897959183673464,0.4545,24,214,2012,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,238
0.44,0.22807017543859648,0.40816326530612246,0.4242,17,106,2012,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,123
0.35,0.19298245614035087,0.4285714285714286,0.4394,6,60,2012,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,66
0.43,0.15789473684210525,0.3877551020408163,0.4091,1,32,2012,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,33
0.46,0.2631578947368421,0.36734693877551017,0.39390000000000003,0,11,2012,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,11
0.53,0.19298245614035087,0.3469387755102041,0.34850000000000003,0,5,2012,4,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5
0.46,0.0,0.36734693877551017,0.39390000000000003,0,3,2012,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3
0.66,0.10526315789473684,0.30612244897959184,0.33330000000000004,0,1,2012,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.66,0.10526315789473684,0.30612244897959184,0.33330000000000004,2,25,2012,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,27
0.61,0.10526315789473684,0.2857142857142857,0.31820000000000004,2,98,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,100
0.66,0.10526315789473684,0.30612244897959184,0.33330000000000004,14,327,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,341
0.57,0.0,0.326530612244898,0.36360000000000003,27,577,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,604
0.38,0.10526315789473684,0.40816326530612246,0.4242,54,354,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,408
0.33,0.0,0.4285714285714286,0.4394,77,142,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,219
0.23,0.0,0.4693877551020408,0.4697,91,167,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,258
0.25,0.0,0.5102040816326531,0.5,101,230,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,331
0.19,0.2982456140350877,0.5510204081632654,0.5303,120,225,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,345
0.21,0.2631578947368421,0.5510204081632654,0.5303,120,191,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,311
0.2,0.22807017543859648,0.5918367346938775,0.5909,109,207,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,316
0.21,0.19298245614035087,0.6122448979591837,0.6061000000000001,145,340,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,485
0.17,0.22807017543859648,0.6122448979591837,0.6061000000000001,123,634,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,757
0.26,0.19298245614035087,0.5918367346938775,0.6061000000000001,139,661,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,800
0.26,0.12280701754385964,0.5510204081632654,0.5303,98,460,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,558
0.24,0.15789473684210525,0.5510204081632654,0.5303,54,325,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,379
0.45,0.0,0.5306122448979592,0.5152,33,210,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,243
0.51,0.0,0.4897959183673469,0.4848,25,133,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,158
0.59,0.0,0.4897959183673469,0.4848,13,66,2012,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,79
0.48,0.0,0.4693877551020408,0.4697,18,23,2012,4,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,41
0.59,0.0,0.44897959183673464,0.4545,0,11,2012,4,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,11
0.51,0.0,0.44897959183673464,0.4545,0,5,2012,4,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5
0.58,0.10526315789473684,0.4285714285714286,0.4394,0,3,2012,4,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3
0.67,0.10526315789473684,0.40816326530612246,0.4242,0,1,2012,4,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.67,0.10526315789473684,0.40816326530612246,0.4242,0,27,2012,4,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,27
0.58,0.0,0.40816326530612246,0.4242,6,120,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,126
0.62,0.0,0.4285714285714286,0.4394,12,354,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,366
0.72,0.12280701754385964,0.4285714285714286,0.4394,31,653,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,684
0.55,0.15789473684210525,0.4693877551020408,0.4697,47,316,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,363
0.45,0.15789473684210525,0.5306122448979592,0.5152,68,99,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,167
0.43,0.42105263157894735,0.5918367346938775,0.6212,61,152,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,213
0.46,0.49122807017543857,0.5918367346938775,0.6212,73,210,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,283
0.46,0.2982456140350877,0.5918367346938775,0.6212,70,181,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,251
0.46,0.22807017543859648,0.6122448979591837,0.6212,82,176,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,258
0.44,0.3333333333333333,0.6326530612244897,0.6212,86,182,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,268
0.44,0.3333333333333333,0.6326530612244897,0.6212,86,304,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,390
0.41,0.3508771929824561,0.6530612244897959,0.6212,99,645,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,744
0.41,0.2982456140350877,0.6530612244897959,0.6212,113,646,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,759
0.39,0.2631578947368421,0.6530612244897959,0.6212,75,419,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,494
0.27,0.2631578947368421,0.6326530612244897,0.6212,39,333,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,372
0.23,0.38596491228070173,0.5918367346938775,0.6061000000000001,43,255,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,298
0.22,0.19298245614035087,0.5510204081632654,0.5303,30,151,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,181
0.23,0.49122807017543857,0.5102040816326531,0.5,19,112,2012,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,131
0.23,0.49122807017543857,0.5102040816326531,0.5,12,33,2012,4,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,45
0.27,0.38596491228070173,0.4693877551020408,0.4697,4,9,2012,4,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,13
0.33,0.5263157894736842,0.44897959183673464,0.4545,7,11,2012,4,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,18
0.41,0.3508771929824561,0.40816326530612246,0.4242,0,5,2012,4,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5
0.43,0.3333333333333333,0.36734693877551017,0.39390000000000003,0,1,2012,4,5,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.43,0.3333333333333333,0.36734693877551017,0.39390000000000003,1,28,2012,4,5,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,29
0.46,0.38596491228070173,0.3469387755102041,0.33330000000000004,8,118,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,126
0.49,0.22807017543859648,0.326530612244898,0.33330000000000004,15,339,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,354
0.46,0.2631578947368421,0.3469387755102041,0.34850000000000003,28,610,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,638
0.37,0.2982456140350877,0.3877551020408163,0.4091,61,290,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,351
0.35,0.3333333333333333,0.40816326530612246,0.4242,88,158,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,246
0.38,0.2631578947368421,0.40816326530612246,0.4242,109,159,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,268
0.33,0.0,0.4285714285714286,0.4394,66,210,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,276
0.31,0.0,0.44897959183673464,0.4545,89,202,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,291
0.33,0.19298245614035087,0.44897959183673464,0.4545,143,144,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,287
0.31,0.12280701754385964,0.4897959183673469,0.4848,98,171,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,269
0.31,0.22807017543859648,0.4897959183673469,0.4848,84,318,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,402
0.31,0.19298245614035087,0.4897959183673469,0.4848,145,677,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,822
0.31,0.12280701754385964,0.4897959183673469,0.4848,80,618,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,698
0.31,0.2982456140350877,0.4693877551020408,0.4697,64,423,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,487
0.41,0.22807017543859648,0.4285714285714286,0.4394,33,279,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,312
0.47,0.22807017543859648,0.40816326530612246,0.4242,25,209,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,234
0.47,0.22807017543859648,0.3877551020408163,0.4091,20,129,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,149
0.5,0.15789473684210525,0.3877551020408163,0.4091,12,124,2012,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,136
0.43,0.0,0.3877551020408163,0.4091,12,49,2012,4,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,61
0.62,0.15789473684210525,0.3469387755102041,0.34850000000000003,10,28,2012,4,6,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,38
0.5,0.45614035087719296,0.3469387755102041,0.33330000000000004,6,5,2012,4,6,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,11
0.53,0.38596491228070173,0.326530612244898,0.303,3,5,2012,4,6,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8
0.49,0.2982456140350877,0.326530612244898,0.31820000000000004,2,3,2012,4,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5
0.53,0.38596491228070173,0.30612244897959184,0.303,0,23,2012,4,6,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,23
0.49,0.45614035087719296,0.2857142857142857,0.2727,0,80,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,80
0.49,0.3333333333333333,0.2857142857142857,0.2879,15,231,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,246
0.49,0.38596491228070173,0.2857142857142857,0.2727,19,489,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,508
0.42,0.38596491228070173,0.326530612244898,0.303,58,318,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,376
0.4,0.38596491228070173,0.3469387755102041,0.33330000000000004,81,157,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,238
0.37,0.3508771929824561,0.3877551020408163,0.4091,112,179,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,291
0.35,0.3508771929824561,0.40816326530612246,0.4242,113,224,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,337
0.33,0.38596491228070173,0.4285714285714286,0.4394,173,238,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,411
0.29,0.45614035087719296,0.4693877551020408,0.4697,240,250,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,490
0.27,0.3333333333333333,0.4897959183673469,0.4848,218,319,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,537
0.22,0.49122807017543857,0.4897959183673469,0.4848,184,352,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,536
0.23,0.49122807017543857,0.5102040816326531,0.5,172,483,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,655
0.22,0.5438596491228069,0.4897959183673469,0.4848,104,380,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,484
0.23,0.3508771929824561,0.4693877551020408,0.4697,115,297,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,412
0.24,0.3333333333333333,0.44897959183673464,0.4545,61,191,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,252
0.26,0.15789473684210525,0.4285714285714286,0.4394,54,136,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,190
0.35,0.2631578947368421,0.3877551020408163,0.4091,34,124,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,158
0.3,0.3333333333333333,0.40816326530612246,0.4242,21,92,2012,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,113
0.26,0.3508771929824561,0.40816326530612246,0.4242,9,85,2012,4,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,94
0.28,0.2982456140350877,0.3877551020408163,0.4091,9,60,2012,4,7,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,69
0.29,0.42105263157894735,0.3469387755102041,0.33330000000000004,11,25,2012,4,7,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,36
0.32,0.2982456140350877,0.3469387755102041,0.33330000000000004,7,21,2012,4,7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,28
0.36,0.19298245614035087,0.30612244897959184,0.31820000000000004,3,4,2012,4,7,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7
0.33,0.19298245614035087,0.30612244897959184,0.31820000000000004,0,2,2012,4,7,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2
0.36,0.22807017543859648,0.30612244897959184,0.31820000000000004,1,18,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,19
0.33,0.3333333333333333,0.30612244897959184,0.303,14,40,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,54
0.34,0.2982456140350877,0.326530612244898,0.31820000000000004,29,94,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,123
0.3,0.2982456140350877,0.3877551020408163,0.4091,103,173,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,276
0.28,0.2982456140350877,0.40816326530612246,0.4242,187,176,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,363
0.24,0.3508771929824561,0.4285714285714286,0.4394,251,244,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,495
0.23,0.45614035087719296,0.44897959183673464,0.4545,320,270,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,590
0.22,0.22807017543859648,0.4897959183673469,0.4848,355,288,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,643
0.22,0.3508771929824561,0.4897959183673469,0.4848,326,252,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,578
0.19,0.49122807017543857,0.5102040816326531,0.5,321,305,2012,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,626
